year	countrycode	eeacellcode	classkey	class	specieskey	species	occurrences	mincoordinateuncertaintyinmeters	mintemporaluncertainty	classcount
2024	BE	1kmE3976N3020	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2024	BE	1kmE3976N3041	359	Mammalia	5218786	Procyon lotor	1	12.0	86400	21001
2024	BE	1kmE3976N3046	359	Mammalia	5218786	Procyon lotor	1	16.0	86400	21001
2024	BE	1kmE3976N3058	359	Mammalia	5218786	Procyon lotor	2	3.0	86400	21001
2024	BE	1kmE3976N3120	359	Mammalia	5218786	Procyon lotor	1	30.0	86400	21001
2024	BE	1kmE3977N2983	359	Mammalia	5218786	Procyon lotor	1	8.0	86400	21001
2024	BE	1kmE3977N2988	359	Mammalia	5218786	Procyon lotor	1	5.0	86400	21001
2024	BE	1kmE3977N3012	359	Mammalia	5218786	Procyon lotor	1	4.0	86400	21001
2024	BE	1kmE3977N3013	359	Mammalia	5218786	Procyon lotor	1	999.0	86400	21001
2024	BE	1kmE3977N3015	359	Mammalia	5218786	Procyon lotor	1	30.0	86400	21001
2024	BE	1kmE3977N3022	359	Mammalia	5218786	Procyon lotor	1	804.0	86400	21001
2024	BE	1kmE3977N3023	359	Mammalia	5218786	Procyon lotor	1	2828.0	86400	21001
2024	BE	1kmE3977N3024	359	Mammalia	5218786	Procyon lotor	1	4.0	86400	21001
2024	BE	1kmE3977N3028	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2024	BE	1kmE3977N3029	359	Mammalia	5218786	Procyon lotor	2	93.0	1	21001
2024	BE	1kmE3977N3033	359	Mammalia	5218786	Procyon lotor	1	2828.0	86400	21001
2024	BE	1kmE3977N3040	359	Mammalia	5218786	Procyon lotor	1	49.0	86400	21001
2024	FR	1kmE3978N2944	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2024	BE	1kmE3978N2973	359	Mammalia	5218786	Procyon lotor	5	4.0	86400	21001
2024	BE	1kmE3978N3010	359	Mammalia	5218786	Procyon lotor	1	999.0	86400	21001
2024	BE	1kmE3978N3022	359	Mammalia	5218786	Procyon lotor	1	4.0	86400	21001
2024	BE	1kmE3978N3067	359	Mammalia	5218786	Procyon lotor	1	2.0	86400	21001
2024	BE	1kmE3979N2973	359	Mammalia	5218786	Procyon lotor	3	8.0	86400	21001
2024	BE	1kmE3979N2991	359	Mammalia	5218786	Procyon lotor	1	61.0	86400	21001
2024	BE	1kmE3979N3026	359	Mammalia	5218786	Procyon lotor	1	6.0	86400	21001
2024	BE	1kmE3979N3032	359	Mammalia	5218786	Procyon lotor	1	30.0	86400	21001
2024	BE	1kmE3979N3045	359	Mammalia	5218786	Procyon lotor	1	999.0	86400	21001
2024	BE	1kmE3979N3046	359	Mammalia	5218786	Procyon lotor	1	60.0	86400	21001
2024	BE	1kmE3979N3047	359	Mammalia	5218786	Procyon lotor	1	3.0	86400	21001
2024	BE	1kmE3980N3011	359	Mammalia	5218786	Procyon lotor	2	10.0	86400	21001
2024	BE	1kmE3980N3012	359	Mammalia	5218786	Procyon lotor	1	4.0	86400	21001
2024	BE	1kmE3980N3013	359	Mammalia	5218786	Procyon lotor	1	49.0	86400	21001
2024	BE	1kmE3980N3020	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2024	BE	1kmE3980N3063	359	Mammalia	5218786	Procyon lotor	1	49.0	86400	21001
2024	FR	1kmE3981N2950	359	Mammalia	5218786	Procyon lotor	1	5.0	86400	21001
2024	BE	1kmE3981N2968	359	Mammalia	5218786	Procyon lotor	1	999.0	86400	21001
2024	BE	1kmE3981N2977	359	Mammalia	5218786	Procyon lotor	1	13.0	86400	21001
2024	BE	1kmE3981N3012	359	Mammalia	5218786	Procyon lotor	1	999.0	86400	21001
2024	BE	1kmE3981N3013	359	Mammalia	5218786	Procyon lotor	1	2828.0	86400	21001
2024	BE	1kmE3981N3024	359	Mammalia	5218786	Procyon lotor	1	7.0	86400	21001
2024	BE	1kmE3982N2963	359	Mammalia	5218786	Procyon lotor	2	5.0	86400	21001
2024	BE	1kmE3982N3049	359	Mammalia	5218786	Procyon lotor	1	49.0	86400	21001
2024	BE	1kmE3982N3073	359	Mammalia	5218786	Procyon lotor	2	30.0	86400	21001
2024	BE	1kmE3982N3106	359	Mammalia	5218786	Procyon lotor	1	999.0	86400	21001
2024	BE	1kmE3983N2992	359	Mammalia	5218786	Procyon lotor	1	3.0	86400	21001
2024	BE	1kmE3983N3005	359	Mammalia	5218786	Procyon lotor	1	8.0	86400	21001
2024	BE	1kmE3983N3014	359	Mammalia	5218786	Procyon lotor	1	4.0	86400	21001
2024	BE	1kmE3983N3027	359	Mammalia	5218786	Procyon lotor	1	2828.0	86400	21001
2024	BE	1kmE3983N3073	359	Mammalia	5218786	Procyon lotor	1	9.0	86400	21001
2024	BE	1kmE3983N3074	359	Mammalia	5218786	Procyon lotor	1	4.0	86400	21001
2024	BE	1kmE3983N3126	359	Mammalia	5218786	Procyon lotor	3	3.0	86400	21001
2024	BE	1kmE3984N2958	359	Mammalia	5218786	Procyon lotor	1	1.0	86400	21001
2024	BE	1kmE3984N3001	359	Mammalia	5218786	Procyon lotor	1	5.0	86400	21001
2024	BE	1kmE3984N3003	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2024	BE	1kmE3984N3012	359	Mammalia	5218786	Procyon lotor	1	51.0	86400	21001
2024	BE	1kmE3984N3030	359	Mammalia	5218786	Procyon lotor	1	10.0	86400	21001
2024	BE	1kmE3984N3033	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2024	BE	1kmE3984N3074	359	Mammalia	5218786	Procyon lotor	1	49.0	86400	21001
2024	BE	1kmE3984N3101	359	Mammalia	5218786	Procyon lotor	1	999.0	86400	21001
2024	BE	1kmE3985N3022	359	Mammalia	5218786	Procyon lotor	1	18.0	1	21001
2024	BE	1kmE3985N3047	359	Mammalia	5218786	Procyon lotor	1	999.0	86400	21001
2024	BE	1kmE3986N2967	359	Mammalia	5218786	Procyon lotor	1	8.0	86400	21001
2024	BE	1kmE3986N2996	359	Mammalia	5218786	Procyon lotor	1	3.0	86400	21001
2024	BE	1kmE3986N3007	359	Mammalia	5218786	Procyon lotor	2	1000.0	86400	21001
2024	BE	1kmE3986N3015	359	Mammalia	5218786	Procyon lotor	1	5.0	86400	21001
2024	BE	1kmE3986N3028	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2024	BE	1kmE3986N3046	359	Mammalia	5218786	Procyon lotor	2	3.0	86400	21001
2024	BE	1kmE3986N3050	359	Mammalia	5218786	Procyon lotor	1	999.0	86400	21001
2024	FR	1kmE3987N2947	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2024	BE	1kmE3987N2964	359	Mammalia	5218786	Procyon lotor	1	4.0	1	21001
2024	BE	1kmE3987N2966	359	Mammalia	5218786	Procyon lotor	2	1.0	86400	21001
2024	BE	1kmE3987N3005	359	Mammalia	5218786	Procyon lotor	1	49.0	86400	21001
2024	BE	1kmE3987N3007	359	Mammalia	5218786	Procyon lotor	10	49.0	86400	21001
2024	BE	1kmE3987N3043	359	Mammalia	5218786	Procyon lotor	1	1.0	86400	21001
2024	BE	1kmE3988N2964	359	Mammalia	5218786	Procyon lotor	6	4.0	86400	21001
2024	BE	1kmE3988N2998	359	Mammalia	5218786	Procyon lotor	2	18.0	86400	21001
2024	BE	1kmE3988N3000	359	Mammalia	5218786	Procyon lotor	1	999.0	86400	21001
2024	BE	1kmE3988N3001	359	Mammalia	5218786	Procyon lotor	1	49.0	86400	21001
2024	BE	1kmE3988N3003	359	Mammalia	5218786	Procyon lotor	1	10.0	86400	21001
2024	BE	1kmE3988N3005	359	Mammalia	5218786	Procyon lotor	11	49.0	86400	21001
2024	BE	1kmE3988N3006	359	Mammalia	5218786	Procyon lotor	25	49.0	86400	21001
2024	BE	1kmE3988N3007	359	Mammalia	5218786	Procyon lotor	15	49.0	86400	21001
2024	BE	1kmE3988N3008	359	Mammalia	5218786	Procyon lotor	2	49.0	86400	21001
2024	BE	1kmE3988N3012	359	Mammalia	5218786	Procyon lotor	2	15.0	86400	21001
2024	BE	1kmE3988N3023	359	Mammalia	5218786	Procyon lotor	1	49.0	86400	21001
2024	BE	1kmE3988N3045	359	Mammalia	5218786	Procyon lotor	1	999.0	86400	21001
2024	BE	1kmE3989N2970	359	Mammalia	5218786	Procyon lotor	1	24.0	86400	21001
2024	BE	1kmE3989N2978	359	Mammalia	5218786	Procyon lotor	1	123.0	86400	21001
2024	BE	1kmE3989N2986	359	Mammalia	5218786	Procyon lotor	2	49.0	86400	21001
2024	BE	1kmE3989N3006	359	Mammalia	5218786	Procyon lotor	11	49.0	86400	21001
2024	BE	1kmE3989N3007	359	Mammalia	5218786	Procyon lotor	5	49.0	86400	21001
2024	BE	1kmE3989N3008	359	Mammalia	5218786	Procyon lotor	12	49.0	86400	21001
2024	BE	1kmE3989N3009	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2024	BE	1kmE3989N3012	359	Mammalia	5218786	Procyon lotor	4	8.0	86400	21001
2024	BE	1kmE3989N3027	359	Mammalia	5218786	Procyon lotor	1	999.0	86400	21001
2024	BE	1kmE3989N3028	359	Mammalia	5218786	Procyon lotor	1	999.0	86400	21001
2024	BE	1kmE3989N3029	359	Mammalia	5218786	Procyon lotor	1	2828.0	86400	21001
2024	BE	1kmE3989N3030	359	Mammalia	5218786	Procyon lotor	1	2828.0	86400	21001
2024	BE	1kmE3989N3042	359	Mammalia	5218786	Procyon lotor	1	999.0	86400	21001
2024	BE	1kmE3990N2962	359	Mammalia	5218786	Procyon lotor	3	49.0	86400	21001
2024	BE	1kmE3990N2964	359	Mammalia	5218786	Procyon lotor	3	5.0	86400	21001
2024	BE	1kmE3990N3006	359	Mammalia	5218786	Procyon lotor	7	49.0	86400	21001
2024	BE	1kmE3990N3007	359	Mammalia	5218786	Procyon lotor	9	49.0	86400	21001
2024	BE	1kmE3990N3008	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2024	BE	1kmE3990N3029	359	Mammalia	5218786	Procyon lotor	1	2828.0	86400	21001
2024	BE	1kmE3991N2962	359	Mammalia	5218786	Procyon lotor	1	49.0	86400	21001
2024	BE	1kmE3991N2963	359	Mammalia	5218786	Procyon lotor	1	6.0	86400	21001
2024	BE	1kmE3991N3002	359	Mammalia	5218786	Procyon lotor	1	5.0	86400	21001
2024	BE	1kmE3991N3005	359	Mammalia	5218786	Procyon lotor	6	49.0	86400	21001
2024	BE	1kmE3991N3006	359	Mammalia	5218786	Procyon lotor	4	49.0	86400	21001
2024	BE	1kmE3991N3007	359	Mammalia	5218786	Procyon lotor	7	49.0	86400	21001
2024	BE	1kmE3991N3013	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2024	BE	1kmE3991N3014	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2024	BE	1kmE3991N3027	359	Mammalia	5218786	Procyon lotor	1	1.0	86400	21001
2024	BE	1kmE3991N3031	359	Mammalia	5218786	Procyon lotor	1	999.0	86400	21001
2024	BE	1kmE3991N3032	359	Mammalia	5218786	Procyon lotor	1	15.0	86400	21001
2024	BE	1kmE3991N3045	359	Mammalia	5218786	Procyon lotor	1	2.0	86400	21001
2024	BE	1kmE3991N3105	359	Mammalia	5218786	Procyon lotor	1	999.0	86400	21001
2024	BE	1kmE3992N2961	359	Mammalia	5218786	Procyon lotor	4	5.0	1	21001
2024	BE	1kmE3992N2973	359	Mammalia	5218786	Procyon lotor	1	2828.0	86400	21001
2024	BE	1kmE3992N2975	359	Mammalia	5218786	Procyon lotor	1	3.0	86400	21001
2024	BE	1kmE3992N2976	359	Mammalia	5218786	Procyon lotor	1	15.0	86400	21001
2024	BE	1kmE3992N2996	359	Mammalia	5218786	Procyon lotor	2	1000.0	86400	21001
2024	BE	1kmE3992N2999	359	Mammalia	5218786	Procyon lotor	1	31.0	86400	21001
2024	BE	1kmE3992N3003	359	Mammalia	5218786	Procyon lotor	3	49.0	86400	21001
2024	BE	1kmE3992N3004	359	Mammalia	5218786	Procyon lotor	1	49.0	86400	21001
2024	BE	1kmE3992N3005	359	Mammalia	5218786	Procyon lotor	2	49.0	86400	21001
2024	BE	1kmE3992N3006	359	Mammalia	5218786	Procyon lotor	3	49.0	86400	21001
2024	BE	1kmE3992N3016	359	Mammalia	5218786	Procyon lotor	2	49.0	86400	21001
2024	BE	1kmE3992N3038	359	Mammalia	5218786	Procyon lotor	2	3.0	86400	21001
2024	BE	1kmE3992N3046	359	Mammalia	5218786	Procyon lotor	1	1.0	86400	21001
2024	BE	1kmE3992N3100	359	Mammalia	5218786	Procyon lotor	1	4.0	86400	21001
2024	BE	1kmE3993N2942	359	Mammalia	5218786	Procyon lotor	1	15.0	86400	21001
2024	BE	1kmE3993N2946	359	Mammalia	5218786	Procyon lotor	1	999.0	86400	21001
2024	BE	1kmE3993N2980	359	Mammalia	5218786	Procyon lotor	1	49.0	86400	21001
2024	BE	1kmE3993N2990	359	Mammalia	5218786	Procyon lotor	2	1000.0	86400	21001
2024	BE	1kmE3993N3002	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2024	BE	1kmE3993N3003	359	Mammalia	5218786	Procyon lotor	10	49.0	86400	21001
2024	BE	1kmE3993N3004	359	Mammalia	5218786	Procyon lotor	1	49.0	86400	21001
2024	BE	1kmE3993N3005	359	Mammalia	5218786	Procyon lotor	5	49.0	86400	21001
2024	BE	1kmE3993N3006	359	Mammalia	5218786	Procyon lotor	2	49.0	86400	21001
2024	BE	1kmE3993N3007	359	Mammalia	5218786	Procyon lotor	1	49.0	86400	21001
2024	BE	1kmE3993N3009	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2024	BE	1kmE3993N3013	359	Mammalia	5218786	Procyon lotor	3	1000.0	86400	21001
2024	BE	1kmE3993N3016	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2024	BE	1kmE3993N3017	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2024	BE	1kmE3993N3024	359	Mammalia	5218786	Procyon lotor	2	1000.0	86400	21001
2024	BE	1kmE3993N3028	359	Mammalia	5218786	Procyon lotor	2	1000.0	86400	21001
2024	BE	1kmE3993N3032	359	Mammalia	5218786	Procyon lotor	2	5.0	86400	21001
2024	BE	1kmE3994N2955	359	Mammalia	5218786	Procyon lotor	1	999.0	86400	21001
2024	BE	1kmE3994N2964	359	Mammalia	5218786	Procyon lotor	1	5.0	86400	21001
2024	BE	1kmE3994N2975	359	Mammalia	5218786	Procyon lotor	1	3.0	86400	21001
2024	BE	1kmE3994N3004	359	Mammalia	5218786	Procyon lotor	1	49.0	86400	21001
2024	BE	1kmE3994N3013	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2024	BE	1kmE3994N3017	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2024	BE	1kmE3994N3024	359	Mammalia	5218786	Procyon lotor	1	4.0	86400	21001
2024	BE	1kmE3994N3031	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2024	BE	1kmE3994N3036	359	Mammalia	5218786	Procyon lotor	4	49.0	86400	21001
2024	BE	1kmE3994N3038	359	Mammalia	5218786	Procyon lotor	1	2828.0	86400	21001
2024	BE	1kmE3995N2964	359	Mammalia	5218786	Procyon lotor	2	4.0	86400	21001
2024	BE	1kmE3995N2970	359	Mammalia	5218786	Procyon lotor	1	52.0	86400	21001
2024	BE	1kmE3995N3004	359	Mammalia	5218786	Procyon lotor	1	49.0	86400	21001
2024	BE	1kmE3995N3010	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2024	BE	1kmE3995N3032	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2024	BE	1kmE3996N2948	359	Mammalia	5218786	Procyon lotor	1	8.0	86400	21001
2024	BE	1kmE3996N2954	359	Mammalia	5218786	Procyon lotor	1	16.0	86400	21001
2024	BE	1kmE3996N2964	359	Mammalia	5218786	Procyon lotor	2	5.0	86400	21001
2024	BE	1kmE3996N2965	359	Mammalia	5218786	Procyon lotor	1	5.0	86400	21001
2024	BE	1kmE3996N2966	359	Mammalia	5218786	Procyon lotor	1	2828.0	86400	21001
2024	BE	1kmE3996N2984	359	Mammalia	5218786	Procyon lotor	1	49.0	86400	21001
2024	BE	1kmE3997N2957	359	Mammalia	5218786	Procyon lotor	1	5.0	86400	21001
2024	BE	1kmE3997N2971	359	Mammalia	5218786	Procyon lotor	1	3.0	86400	21001
2024	BE	1kmE3997N2976	359	Mammalia	5218786	Procyon lotor	1	5.0	86400	21001
2024	BE	1kmE3997N2979	359	Mammalia	5218786	Procyon lotor	1	49.0	86400	21001
2024	BE	1kmE3997N2994	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2024	BE	1kmE3997N2995	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2024	BE	1kmE3997N2998	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2024	BE	1kmE3998N2949	359	Mammalia	5218786	Procyon lotor	2	49.0	86400	21001
2024	BE	1kmE3998N2994	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2024	BE	1kmE3998N3005	359	Mammalia	5218786	Procyon lotor	1	1000.0	1	21001
2024	BE	1kmE3998N3006	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2024	BE	1kmE3998N3014	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2024	BE	1kmE3998N3019	359	Mammalia	5218786	Procyon lotor	1	5.0	86400	21001
2024	BE	1kmE3998N3021	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2024	BE	1kmE3998N3052	359	Mammalia	5218786	Procyon lotor	4	1.0	86400	21001
2024	BE	1kmE3999N2950	359	Mammalia	5218786	Procyon lotor	1	49.0	86400	21001
2024	BE	1kmE3999N3019	359	Mammalia	5218786	Procyon lotor	1	49.0	86400	21001
2024	BE	1kmE3999N3021	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2024	BE	1kmE3999N3034	359	Mammalia	5218786	Procyon lotor	1	2828.0	86400	21001
2024	BE	1kmE3999N3053	359	Mammalia	5218786	Procyon lotor	1	1.0	86400	21001
2024	NL	1kmE3999N3137	359	Mammalia	5218786	Procyon lotor	1	5000.0	86400	21001
2024	NL	1kmE3999N3225	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2024	BE	1kmE4000N2947	359	Mammalia	5218786	Procyon lotor	1	4.0	86400	21001
2024	BE	1kmE4000N2955	359	Mammalia	5218786	Procyon lotor	1	1000.0	1	21001
2024	BE	1kmE4000N2956	359	Mammalia	5218786	Procyon lotor	2	5.0	86400	21001
2024	BE	1kmE4000N2965	359	Mammalia	5218786	Procyon lotor	2	49.0	86400	21001
2024	BE	1kmE4000N2967	359	Mammalia	5218786	Procyon lotor	1	5.0	86400	21001
2024	BE	1kmE4000N3003	359	Mammalia	5218786	Procyon lotor	1	5.0	86400	21001
2024	BE	1kmE4000N3006	359	Mammalia	5218786	Procyon lotor	1	32.0	86400	21001
2024	BE	1kmE4000N3019	359	Mammalia	5218786	Procyon lotor	1	5.0	86400	21001
2024	BE	1kmE4000N3024	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2024	BE	1kmE4001N2947	359	Mammalia	5218786	Procyon lotor	1	4.0	86400	21001
2024	BE	1kmE4001N2995	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2024	BE	1kmE4001N2996	359	Mammalia	5218786	Procyon lotor	2	1000.0	86400	21001
2024	BE	1kmE4001N3002	359	Mammalia	5218786	Procyon lotor	1	999.0	86400	21001
2024	BE	1kmE4001N3009	359	Mammalia	5218786	Procyon lotor	1	5.0	86400	21001
2024	BE	1kmE4001N3053	359	Mammalia	5218786	Procyon lotor	1	3.0	86400	21001
2024	BE	1kmE4002N2951	359	Mammalia	5218786	Procyon lotor	1	8.0	86400	21001
2024	BE	1kmE4002N2960	359	Mammalia	5218786	Procyon lotor	1	2.0	86400	21001
2024	BE	1kmE4002N3023	359	Mammalia	5218786	Procyon lotor	1	999.0	86400	21001
2024	BE	1kmE4002N3053	359	Mammalia	5218786	Procyon lotor	1	2.0	86400	21001
2024	BE	1kmE4003N2944	359	Mammalia	5218786	Procyon lotor	1	49.0	86400	21001
2024	BE	1kmE4003N2979	359	Mammalia	5218786	Procyon lotor	1	3.0	86400	21001
2024	BE	1kmE4003N3019	359	Mammalia	5218786	Procyon lotor	3	12.0	86400	21001
2024	BE	1kmE4003N3022	359	Mammalia	5218786	Procyon lotor	1	999.0	86400	21001
2024	BE	1kmE4003N3042	359	Mammalia	5218786	Procyon lotor	2	5.0	86400	21001
2024	BE	1kmE4004N2955	359	Mammalia	5218786	Procyon lotor	1	123.0	86400	21001
2024	BE	1kmE4004N3008	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2024	BE	1kmE4004N3009	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2024	BE	1kmE4004N3010	359	Mammalia	5218786	Procyon lotor	1	8.0	86400	21001
2024	BE	1kmE4004N3018	359	Mammalia	5218786	Procyon lotor	1	10.0	86400	21001
2024	BE	1kmE4004N3034	359	Mammalia	5218786	Procyon lotor	1	999.0	86400	21001
2024	BE	1kmE4004N3040	359	Mammalia	5218786	Procyon lotor	3	8.0	86400	21001
2024	BE	1kmE4004N3054	359	Mammalia	5218786	Procyon lotor	2	3.0	86400	21001
2024	BE	1kmE4005N3020	359	Mammalia	5218786	Procyon lotor	1	38.0	86400	21001
2024	BE	1kmE4005N3023	359	Mammalia	5218786	Procyon lotor	1	243.0	86400	21001
2024	BE	1kmE4005N3057	359	Mammalia	5218786	Procyon lotor	2	5.0	86400	21001
2024	BE	1kmE4006N2949	359	Mammalia	5218786	Procyon lotor	1	49.0	86400	21001
2024	BE	1kmE4006N3016	359	Mammalia	5218786	Procyon lotor	1	4.0	86400	21001
2024	BE	1kmE4006N3027	359	Mammalia	5218786	Procyon lotor	1	999.0	86400	21001
2024	BE	1kmE4006N3033	359	Mammalia	5218786	Procyon lotor	1	4.0	86400	21001
2024	BE	1kmE4006N3038	359	Mammalia	5218786	Procyon lotor	1	999.0	86400	21001
2024	BE	1kmE4006N3058	359	Mammalia	5218786	Procyon lotor	3	4.0	86400	21001
2024	BE	1kmE4007N2949	359	Mammalia	5218786	Procyon lotor	5	49.0	86400	21001
2024	BE	1kmE4007N2966	359	Mammalia	5218786	Procyon lotor	1	32.0	1	21001
2024	BE	1kmE4007N3009	359	Mammalia	5218786	Procyon lotor	2	1000.0	86400	21001
2024	BE	1kmE4007N3017	359	Mammalia	5218786	Procyon lotor	1	5.0	86400	21001
2024	BE	1kmE4007N3033	359	Mammalia	5218786	Procyon lotor	1	49.0	86400	21001
2024	BE	1kmE4007N3055	359	Mammalia	5218786	Procyon lotor	84	2.0	86400	21001
2024	BE	1kmE4008N2950	359	Mammalia	5218786	Procyon lotor	1	49.0	86400	21001
2024	BE	1kmE4008N2956	359	Mammalia	5218786	Procyon lotor	1	13.0	86400	21001
2024	BE	1kmE4008N3003	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2024	BE	1kmE4008N3004	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2024	BE	1kmE4008N3013	359	Mammalia	5218786	Procyon lotor	1	10.0	86400	21001
2024	BE	1kmE4008N3019	359	Mammalia	5218786	Procyon lotor	1	15.0	86400	21001
2024	BE	1kmE4008N3022	359	Mammalia	5218786	Procyon lotor	1	49.0	86400	21001
2024	BE	1kmE4008N3029	359	Mammalia	5218786	Procyon lotor	1	17.0	86400	21001
2024	BE	1kmE4008N3037	359	Mammalia	5218786	Procyon lotor	1	49.0	86400	21001
2024	BE	1kmE4008N3055	359	Mammalia	5218786	Procyon lotor	10	4.0	86400	21001
2024	BE	1kmE4008N3057	359	Mammalia	5218786	Procyon lotor	1	10.0	86400	21001
2024	BE	1kmE4008N3061	359	Mammalia	5218786	Procyon lotor	2	4.0	86400	21001
2024	BE	1kmE4009N3007	359	Mammalia	5218786	Procyon lotor	5	8.0	86400	21001
2024	BE	1kmE4009N3014	359	Mammalia	5218786	Procyon lotor	1	10.0	86400	21001
2024	BE	1kmE4009N3023	359	Mammalia	5218786	Procyon lotor	1	386.0	86400	21001
2024	BE	1kmE4009N3054	359	Mammalia	5218786	Procyon lotor	1	3.0	86400	21001
2024	BE	1kmE4009N3063	359	Mammalia	5218786	Procyon lotor	1	49.0	86400	21001
2024	BE	1kmE4009N3130	359	Mammalia	5218786	Procyon lotor	1	500.0	86400	21001
2024	BE	1kmE4010N2965	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2024	BE	1kmE4010N3012	359	Mammalia	5218786	Procyon lotor	4	8.0	86400	21001
2024	BE	1kmE4010N3016	359	Mammalia	5218786	Procyon lotor	1	999.0	86400	21001
2024	BE	1kmE4010N3065	359	Mammalia	5218786	Procyon lotor	1	49.0	86400	21001
2024	BE	1kmE4010N3067	359	Mammalia	5218786	Procyon lotor	1	49.0	86400	21001
2024	BE	1kmE4011N3012	359	Mammalia	5218786	Procyon lotor	1	6.0	86400	21001
2024	BE	1kmE4011N3014	359	Mammalia	5218786	Procyon lotor	1	5.0	86400	21001
2024	BE	1kmE4012N2947	359	Mammalia	5218786	Procyon lotor	1	4.0	86400	21001
2024	BE	1kmE4012N2991	359	Mammalia	5218786	Procyon lotor	1	49.0	86400	21001
2024	BE	1kmE4012N2999	359	Mammalia	5218786	Procyon lotor	1	8.0	1	21001
2024	BE	1kmE4012N3007	359	Mammalia	5218786	Procyon lotor	1	10.0	86400	21001
2024	BE	1kmE4012N3012	359	Mammalia	5218786	Procyon lotor	1	12.0	86400	21001
2024	BE	1kmE4012N3025	359	Mammalia	5218786	Procyon lotor	1	999.0	86400	21001
2024	BE	1kmE4013N2962	359	Mammalia	5218786	Procyon lotor	1	6.0	86400	21001
2024	BE	1kmE4013N3011	359	Mammalia	5218786	Procyon lotor	1	8.0	86400	21001
2024	BE	1kmE4013N3012	359	Mammalia	5218786	Procyon lotor	1	2828.0	86400	21001
2024	BE	1kmE4014N2977	359	Mammalia	5218786	Procyon lotor	1	4.0	86400	21001
2024	BE	1kmE4014N3021	359	Mammalia	5218786	Procyon lotor	1	5.0	86400	21001
2024	BE	1kmE4014N3049	359	Mammalia	5218786	Procyon lotor	1	4.0	86400	21001
2024	BE	1kmE4014N3051	359	Mammalia	5218786	Procyon lotor	1	4.0	86400	21001
2024	BE	1kmE4014N3058	359	Mammalia	5218786	Procyon lotor	1	49.0	86400	21001
2024	BE	1kmE4015N3011	359	Mammalia	5218786	Procyon lotor	2	4.0	86400	21001
2024	BE	1kmE4015N3012	359	Mammalia	5218786	Procyon lotor	3	5.0	86400	21001
2024	BE	1kmE4015N3013	359	Mammalia	5218786	Procyon lotor	1	4.0	86400	21001
2024	BE	1kmE4015N3020	359	Mammalia	5218786	Procyon lotor	1	4.0	86400	21001
2024	BE	1kmE4015N3062	359	Mammalia	5218786	Procyon lotor	1	9.0	86400	21001
2024	BE	1kmE4015N3073	359	Mammalia	5218786	Procyon lotor	1	49.0	86400	21001
2024	BE	1kmE4016N2968	359	Mammalia	5218786	Procyon lotor	1	8.0	86400	21001
2024	BE	1kmE4016N2983	359	Mammalia	5218786	Procyon lotor	1	8.0	86400	21001
2024	BE	1kmE4016N3011	359	Mammalia	5218786	Procyon lotor	1	5.0	86400	21001
2024	BE	1kmE4016N3021	359	Mammalia	5218786	Procyon lotor	1	8.0	86400	21001
2024	BE	1kmE4016N3035	359	Mammalia	5218786	Procyon lotor	1	999.0	86400	21001
